% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1107840, Wed Mar 11 15:56:23 2020
1 10 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
2 20 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
3 30 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
4 40 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
5 50 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
6 60 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
7 70 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
8 80 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
9 90 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
10 100 -0.05898061423901363 -0.015237466059801748 0.012249798979447765 0.05572931376458822 0.9512604040879049 0.9596757497487474 0.9797825581009675 0.9853122280989292 0.9893404427856194 0.9973199742292226 1.0067957172296018 1.01824921062078 1.0294519160433182 1.0768612211532886
11 110 -0.20014375946017837 -0.09054120618848466 -0.023976887459486035 0.10363468411824492 0.6827523370116886 0.8983380650788172 0.9555777871230847 0.9670306119233663 0.9919153784088853 1.0106670001013383 1.0516742150189249 1.0562286566852306 1.1114270779232784 1.1900878846530099
12 120 -0.20014375946017837 -0.09054120618848466 -0.023976887459486035 0.10363468411824492 0.6827523370116886 0.8983380650788172 0.9555777871230847 0.9670306119233663 0.9919153784088853 1.0106670001013383 1.0516742150189249 1.0562286566852306 1.1114270779232784 1.1900878846530099
