% # columns="iter, evals, first quartile nondom offspring and incumbent, median nondom offspring and incumbent, last quartile nondom offspring and incumbent, 
1 120 0.3269230769230769 0.46153846153846156 0.5192307692307693
2 240 0.25 0.34615384615384615 0.46153846153846156
3 360 0.38461538461538464 0.38461538461538464 0.46153846153846156
4 480 0.3269230769230769 0.42307692307692313 0.46153846153846156
5 600 0.3269230769230769 0.38461538461538464 0.38461538461538464
6 720 0.38461538461538464 0.42307692307692313 0.5192307692307693
7 840 0.46153846153846156 0.46153846153846156 0.5384615384615384
8 960 0.38461538461538464 0.38461538461538464 0.4423076923076923
9 1080 0.25 0.38461538461538464 0.5
10 1200 0.3269230769230769 0.46153846153846156 0.5192307692307693
11 1320 0.38461538461538464 0.46153846153846156 0.5192307692307693
12 1440 0.38461538461538464 0.5384615384615384 0.5961538461538461
13 1560 0.38461538461538464 0.38461538461538464 0.5384615384615384
14 1680 0.2692307692307692 0.38461538461538464 0.5192307692307693
15 1800 0.40384615384615385 0.5 0.5961538461538461
16 1920 0.46153846153846156 0.5 0.5961538461538461
17 2040 0.46153846153846156 0.5 0.5961538461538461
18 2160 0.38461538461538464 0.42307692307692313 0.46153846153846156
19 2280 0.38461538461538464 0.5 0.5384615384615384
20 2400 0.46153846153846156 0.46153846153846156 0.5192307692307693
21 2520 0.40384615384615385 0.46153846153846156 0.673076923076923
22 2640 0.40384615384615385 0.5384615384615384 0.6153846153846154
23 2760 0.38461538461538464 0.46153846153846156 0.5384615384615384
24 2880 0.40384615384615385 0.5 0.6923076923076923
25 3000 0.46153846153846156 0.46153846153846156 0.5192307692307693
26 3120 0.40384615384615385 0.46153846153846156 0.576923076923077
27 3240 0.38461538461538464 0.42307692307692313 0.5192307692307693
28 3360 0.46153846153846156 0.5 0.5384615384615384
29 3480 0.4807692307692307 0.5384615384615384 0.5961538461538461
30 3600 0.46153846153846156 0.5384615384615384 0.5384615384615384
31 3720 0.46153846153846156 0.5384615384615384 0.5961538461538461
32 3840 0.40384615384615385 0.5 0.5961538461538461
33 3960 0.46153846153846156 0.5384615384615384 0.5961538461538461
34 4080 0.46153846153846156 0.5384615384615384 0.5384615384615384
35 4200 0.4807692307692307 0.5384615384615384 0.5961538461538461
36 4320 0.4807692307692307 0.5384615384615384 0.6153846153846154
37 4440 0.46153846153846156 0.46153846153846156 0.5961538461538461
38 4560 0.4807692307692307 0.5384615384615384 0.5384615384615384
39 4680 0.4807692307692307 0.5769230769230769 0.673076923076923
40 4800 0.4807692307692307 0.5384615384615384 0.5961538461538461
41 4920 0.40384615384615385 0.5 0.5384615384615384
42 5040 0.46153846153846156 0.5384615384615385 0.6923076923076923
43 5160 0.46153846153846156 0.5769230769230769 0.6153846153846154
44 5280 0.5384615384615384 0.6153846153846154 0.6153846153846154
45 5400 0.5576923076923077 0.6538461538461539 0.6923076923076923
46 5520 0.6153846153846154 0.6153846153846154 0.6923076923076923
47 5640 0.5384615384615384 0.6153846153846154 0.6153846153846154
48 5760 0.5384615384615384 0.5769230769230769 0.673076923076923
49 5880 0.5576923076923077 0.6153846153846154 0.6153846153846154
50 6000 0.5384615384615384 0.6153846153846154 0.6923076923076923
51 6120 0.40384615384615385 0.5384615384615384 0.6153846153846154
52 6240 0.5384615384615384 0.6153846153846154 0.6923076923076923
53 6360 0.6153846153846154 0.6153846153846154 0.75
54 6480 0.6153846153846154 0.6153846153846154 0.6923076923076923
55 6600 0.5384615384615384 0.6153846153846154 0.673076923076923
56 6720 0.5384615384615384 0.6153846153846154 0.6923076923076923
57 6840 0.5576923076923077 0.6538461538461539 0.6923076923076923
58 6960 0.5 0.6538461538461539 0.75
59 7080 0.5576923076923077 0.7307692307692308 0.7692307692307693
60 7200 0.5384615384615384 0.6923076923076923 0.75
61 7320 0.5576923076923077 0.6153846153846154 0.6923076923076923
62 7440 0.5769230769230769 0.6923076923076923 0.7692307692307693
63 7560 0.5384615384615384 0.6153846153846154 0.75
64 7680 0.5384615384615384 0.6538461538461539 0.7692307692307693
65 7800 0.5 0.6923076923076923 0.6923076923076923
66 7920 0.6346153846153846 0.6923076923076923 0.8269230769230769
67 8040 0.5384615384615384 0.6538461538461539 0.7692307692307693
68 8160 0.6346153846153846 0.7692307692307693 0.8269230769230769
69 8280 0.6346153846153846 0.6923076923076923 0.8269230769230769
70 8400 0.5384615384615384 0.7692307692307693 0.8269230769230769
71 8520 0.5576923076923077 0.6153846153846154 0.7692307692307693
72 8640 0.5576923076923077 0.6538461538461539 0.8269230769230769
73 8760 0.6153846153846154 0.7692307692307692 0.8461538461538461
74 8880 0.7307692307692307 0.8461538461538461 0.9230769230769231
75 9000 0.6153846153846154 0.6538461538461539 0.7692307692307693
76 9120 0.6346153846153846 0.7692307692307693 0.8269230769230769
77 9240 0.6923076923076923 0.8076923076923077 0.9038461538461539
78 9360 0.6538461538461539 0.7692307692307693 0.8461538461538461
79 9480 0.6153846153846154 0.7307692307692308 0.7692307692307693
80 9600 0.5961538461538461 0.8461538461538461 0.9038461538461539
81 9720 0.5769230769230769 0.7692307692307693 0.9038461538461539
82 9840 0.6923076923076923 0.8076923076923077 0.8461538461538461
83 9960 0.6346153846153846 0.7692307692307693 0.8461538461538461
84 10080 0.7692307692307693 0.8076923076923077 0.9038461538461539
85 10200 0.6923076923076923 0.7692307692307693 0.9230769230769231
86 10320 0.7692307692307693 0.8461538461538461 0.9038461538461539
