% # columns="iter, evals, sigma, 0, fitness, xbest" seed=264831, Mon Jan 27 17:44:44 2020, <python>{}</python>
1 12 0.18710208452527968 0 -0.03381023829743129 0.7747719325679086 0.7090289057935216 0.7194137023776191 0.5496524824070111 0.40040588415300105 0.4418176110344135 0.7047000644929888 0.33957597638135595 0.6853521848400516 0.5794012428665458 0.07015447454710685 0.5837334386866079 0.9221046478603452 0.5965692977052396 0.6037002087567477 0.4602634398322831 0.37042893755445117 0.7134310251338551 0.2777526272239803 0.8957306364885118
2 24 0.17862872949519773 0 -0.04285165614756232 0.6950846445357692 0.6637009767775706 0.7257661401163947 0.5683833821661985 0.6196795286414152 0.2088452904852854 0.766516616575139 0.18724457832101637 0.9173236536582129 0.6322466458524011 0.4797043501601234 0.4171272261979071 0.8238547430894039 0.7588830825383586 0.6342089718882543 0.4259396877724065 0.3893624975759917 0.5582662045365319 0.5931357378214202 0.9593512193851115
3 36 0.17301191849982595 0 -0.041506176951187426 0.7679733525187682 0.8596115339005352 0.5528940280836434 0.4256523227690894 0.5830520033880567 0.3612444973165666 0.6049579712215964 0.1623264259846292 0.976402926124719 0.6760165602797806 0.7215530206577334 0.2671391112445287 0.9389295541560378 0.49320688702040705 0.8911357203560266 0.6299412625838532 0.619194031587017 0.7211751116683403 0.8508686881577763 0.826991873979117
4 48 0.17282020837763273 0 -0.05329903660415951 0.7342459048304131 0.9689743851051629 0.74440588045597 0.7524961143570321 0.5249746673129737 0.5007317495726331 0.9080236829558626 0.27206860468216837 0.7357050160858601 0.8015017445367881 0.42060929471963165 0.5443150698646331 0.9929026449538769 0.8077237198405448 0.9782067711523578 0.5136408291043981 0.7531580407057281 0.8569732776635002 0.48370651296210987 0.9587129400201722
5 60 0.17428733008499236 0 -0.04522187335703432 0.8543222490360827 0.8192116431841441 0.7313631451546903 0.7203441399216743 0.7987908278006837 0.39842693856795763 0.556604809152736 0.44537362921471474 0.9727544892655241 0.7806371948244868 0.5376791671270638 0.6095326878590546 0.9951048208896062 0.7480512020148116 0.8271127309022552 0.7538598692817513 0.6559315724206534 0.9097934137839518 0.6342376251992808 0.901831792004312
6 72 0.1820002257095967 0 -0.04775940480323307 0.7854482237209321 0.8480884781660518 0.6898335524409427 0.841621373928829 0.9461463275314176 0.5708926394381714 0.7797122267817004 0.6920878552423454 0.975148821621487 0.7494161731020462 0.5972764089641748 0.6333697153048867 0.9952884886013471 0.7069012499422198 0.8588655452491627 0.8686315660629117 0.6303212726604516 0.9999901906876849 0.6785044530657478 0.988720443229352
7 84 0.18887552346439165 0 -0.0324098076759985 0.981959860016294 0.8485468387465784 0.6276786272822752 0.998983810731991 0.9527489819757766 0.40090223479155845 0.9377369267385893 0.5080614490254498 0.8310586989843699 0.7065076817716841 0.7227078744497613 0.7189810781461322 0.9959028499934865 0.6127384686757602 0.8784451904857193 0.6866929307769597 0.8977240275325453 0.8960344989563938 0.6220640079649588 0.8152246905344692
8 96 0.19649587587671002 0 -0.02548551194442223 0.9910908886028875 0.8270032205227679 0.7293347761688086 0.9714150406153714 0.9653316079967026 0.3054011821624403 0.9146229673587074 0.9951619115746367 0.9995756082839062 0.7783154197108991 0.5422710242933394 0.7412982353368115 0.8041204687047978 0.6690637895096126 0.7290490525748257 0.650851096750623 0.9474944902284085 0.8705203655519989 0.5425976284638963 0.8485616080131825
9 108 0.20556242563897936 0 -0.016146786723475613 0.9837617561337486 0.9950290570500742 0.868445013531256 0.996245628111537 0.9942841462050316 0.41827681906349856 0.9573524540210206 0.7371251050697131 0.9058819849947223 0.7653034632499703 0.9717940883339924 0.9161691251410924 0.9649231196829587 0.6675145707408079 0.9931497571542959 0.46405403522849037 0.9245606000985425 0.9054878687469763 0.9166665554703874 0.7906009023369729
10 120 0.21235824315699464 0 -0.021081242596655038 0.9951967613321719 0.9203965617344632 0.8484062087309966 0.9341921607732138 0.8622562236051827 0.7794163752058316 0.9666875124579745 0.8717537888028372 0.9996674175067312 0.795812802543538 0.9662659833007228 0.8241900295339497 0.9967339028461167 0.7372607251869479 0.9192726336023278 0.7185943452017611 0.6912783106104978 0.7129469299752116 0.9720328917279977 0.9906757650558283
