% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=210877, Mon Jan 27 17:44:44 2020
1 12 -0.022052407027518685 -0.00041566107805934914 1.5040952701497267e-05 0.019641157229193046 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.035098129736035114 -8.395535217645796e-05 0.0004888886385410668 0.03350255363215267 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.05382102878618154 -6.101130704909316e-05 6.973402190304159e-05 0.0425528155600733 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.06416251035090538 -3.8396041926975275e-05 0.00040967702860184843 0.05487425258048774 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.08905712614941479 -5.070665102013541e-05 0.00021891492908489478 0.07072180845467234 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.105850647024448 -0.00012516803339787243 0.000544318223949864 0.0822163038028031 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.12824205434232416 -0.0001000495228930733 0.0010539780510395308 0.092698332738574 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.14842732455628802 -0.0007841153082203965 0.00018110902166408057 0.12102166290688429 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.1615505158685429 -0.00023373169192023716 0.0012541576975827833 0.1393773128558166 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.15622991938732847 -6.654658527195024e-05 0.0008281601351524553 0.15617501965723288 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.15147058271452402 -0.0005459521720842749 0.00018370841110358543 0.15852866153769307 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.15187455033752092 -0.0006015602547027295 0.00042234667909817845 0.159829978292201 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.16279765188707243 -0.0010651031973497882 0.0002941923447279252 0.15890348983502756 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.16293996139326425 -9.509257005117184e-05 0.00017316258106287217 0.14956285017296306 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.16588222414926534 -0.0003045711326074691 1.2962009574526195e-05 0.15410200634397203 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.17755689258061136 -0.0001235557680235129 2.7907075535981582e-05 0.16278264879228427 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.18236738386457318 -0.0001647771551628148 7.720144565535346e-05 0.16390434820371544 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.17058047060525292 -0.0014445449279436241 2.393608060337697e-05 0.1663870530717172 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.1562433978937667 -0.001515133179445743 0.0005814591803654425 0.16406676297981782 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.14771246442274316 -0.0009133102307891325 0.0002442837308028448 0.1805954163438378 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.14481978426743744 -5.826802031325916e-05 0.00024989455954166524 0.17593784518205796 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.1381613772140441 -0.0006199208563297683 0.0006769962201820001 0.1755144303516281 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.13648398644969806 -0.0004773972639671386 6.482981740753096e-05 0.17097613575593745 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.13628545919581078 -4.670125620519135e-05 0.00026024103802982953 0.1800449390477923 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
