% # columns="iteration, evaluation, void, void, void, xmean", seed=271849, Mon Jan 27 17:44:44 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 0.9034856629166264 0.650589044916287 0.8145459074230625 0.059441770359054125 0.7598182916122211 0.40603962901943685 0.6168179063348013 0.4366409701783132 0.4427419488661319 0.7287445682505997 0.44856439172516066 0.45643330686204386 0.9049637163388055 0.7008683415819768 0.4505881612139427 0.2543931097676781 1.1187500714671987 0.3567412196788239 -0.13071742861864444 0.9187181285260984
2 24 0 0 0 0.9131402165098685 0.6140692129853561 0.8088781771080448 -0.13408201097367564 0.8289233352592515 0.4648101483948149 0.6326770513571831 0.4940182506574 0.4390310339094856 0.7085389213427083 0.5312988496479362 0.5434360946280496 0.8494109145522679 0.765434792321443 0.6661241462973075 0.35254462447424334 1.0885605114046508 0.3191392358036117 -0.033582389953750985 0.8321742579577862
3 36 0 0 0 0.8618536545915447 0.5951355580820668 0.7330403044610831 -0.29445400790647075 0.7856134009403704 0.441015389821692 0.550307820186644 0.410555712208376 0.455722281373624 0.5245921443947311 0.48949608856671406 0.5875219907153214 0.9476648614080255 0.7578968829820508 0.5688780313361196 0.3870758326019679 1.1662347530193917 0.4504117532302045 -0.17132101444420433 0.7549840856568041
4 48 0 0 0 0.7215409534620669 0.4940235353154514 0.7084054559576158 -0.3467492148538224 0.7858689393341882 0.49873416043791063 0.6649158566728658 0.4686501236516916 0.4704759402782794 0.6224411723932481 0.45553335493933067 0.6009779461700033 0.9703211536156982 0.7266282379909191 0.566475618404308 0.5189751427952085 1.1222343998179303 0.4571477977984981 -0.32343163736093977 0.611943564929621
5 60 0 0 0 0.7665160900349357 0.7042974916151672 0.6833979756047833 -0.33876516270130236 0.6539341048998261 0.3449173862691757 0.8424627004780099 0.44114237315904115 0.39589073162995886 0.6612791667684134 0.3850342893303512 0.6282312381687712 0.905239181508106 0.7408655787139186 0.5097628671301008 0.7022813433893638 1.0102656293258379 0.45642339160468265 -0.28501690862586776 0.668435900746064
6 72 0 0 0 0.6911178309935232 0.6643943733905922 0.63463756000908 -0.3911164450826967 0.5622711218771544 0.2508860293212686 0.6571118593435613 0.4272246278542504 0.5194060933417235 0.6317570461117064 0.40393794048777487 0.5644728111082452 1.09672485092673 0.801471315046602 0.5421378113536003 0.7894477584739477 0.9737599852885445 0.4533951964025956 -0.39441493927843513 0.5703384720876857
7 84 0 0 0 0.5375053292424071 0.60726029217045 0.599988501215811 -0.4751636123600678 0.5420206780775846 0.16164241030133902 0.5462313332115079 0.43558133772015084 0.5654531816320639 0.6570445539463166 0.36160978777257013 0.564644259636254 1.1628269941744782 0.8195548544481444 0.6162068730080196 0.738058725779655 0.9680505309453313 0.5273025036095742 -0.5159865629509772 0.6656128279315568
8 96 0 0 0 0.6089902870274749 0.5198917829227181 0.475898222553021 -0.4182415435236436 0.5511550243561983 0.30258784356949614 0.5712245881715802 0.5521876493792781 0.6793942989391109 0.5961643998960728 0.373704596520333 0.5039680360936961 1.1229825029351297 0.7308000596018069 0.5851566216047288 0.6361515446406666 0.9062758950322849 0.5360599696090075 -0.48167018726784755 0.5407403230447286
9 108 0 0 0 0.6105514014315201 0.5142713587034858 0.45227527233272763 -0.32999362757604195 0.5839273806121488 0.459003787777372 0.6029877124631317 0.46625333988359047 0.5765014432108002 0.6847310216931929 0.5730465703178791 0.5533145520912732 1.0045152488982771 0.6047536445401455 0.5144621622474288 0.4991855434266068 0.9744643992961751 0.5367464447131022 -0.6366536143438334 0.5247592041170381
10 120 0 0 0 0.6498088374093819 0.5063605925121248 0.5646843064651388 -0.4077262849685135 0.5206735129972271 0.5882822746722121 0.6370070542726539 0.4782919390417948 0.5504110250446187 0.6602534755453776 0.4564610663323693 0.519333661842895 0.9264842748530776 0.717366385415927 0.6103890162025247 0.5336158496091415 1.0546204680166669 0.5490224002438513 -0.5599772684015344 0.5165791187004712
11 132 0 0 0 0.6631273913655117 0.5278435988808488 0.5202177578182839 -0.422832768994238 0.5597910012677781 0.572180556004849 0.6103416698897545 0.5418057231376848 0.4625992625696058 0.7183194596858314 0.4289525935902256 0.49254084144556526 0.9475086428174487 0.7593327899678487 0.6097150389272379 0.5565387098188823 1.0266705485443932 0.6313819596178117 -0.6342667837790711 0.5606945458840611
12 144 0 0 0 0.6175690832267926 0.5001765921437409 0.5866436830062653 -0.42287705286065025 0.6939919967815643 0.5077257275566954 0.6701239241495233 0.4991268168810729 0.5522534050277214 0.6794353588553883 0.608291721847174 0.5086348685166129 0.9852244471292533 0.638715676638691 0.6605473894126175 0.58908015323915 1.012953589765506 0.7028814613677418 -0.6348805517717164 0.6367006151681598
13 156 0 0 0 0.6836049917769879 0.5590600114541253 0.485720351639986 -0.5212185766139822 0.6106057449900558 0.4487447738563267 0.631900384999465 0.5760370037136019 0.6409553675802692 0.700110140395167 0.5784177614957061 0.5745589644713434 0.9823023058050129 0.6523150662629533 0.7314949891191542 0.5111811439378373 0.9399244016134717 0.8200598809710468 -0.5830218440796896 0.5442995288017117
14 168 0 0 0 0.6742529637880874 0.5546299338163172 0.3242407074000628 -0.5594284476817846 0.49842258227904557 0.6169999101308199 0.5895506973960086 0.635638708750989 0.5920621470393682 0.7371761031946813 0.6232202903205973 0.6197456447353015 0.9590794939693099 0.7418297286057898 0.7513074292040148 0.5517189749498913 1.009755409177516 0.8280624197691313 -0.6110747030398139 0.5508775100760925
15 180 0 0 0 0.6211524176430682 0.5611518336183475 0.4112372440092185 -0.6002015411776424 0.5190038397974612 0.6744957853313746 0.6433503744893964 0.6872501741597286 0.5531865344790232 0.7723603421780197 0.6890049567448434 0.6189861908066661 0.8847127575980506 0.6034314892777811 0.7693922769592665 0.5378976182841528 1.0826521057057348 0.6415729668201008 -0.81578789862801 0.5810787385698919
