% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=271849, Mon Jan 27 17:44:44 2020
1 12 -0.02312149974752561 -4.486872217245445e-05 2.1956225903072667e-05 0.02988873775710442 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.04216202154811135 -7.964683128246916e-05 0.0002585033233455566 0.03388861561224128 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.05006583951543844 -2.940451361042136e-05 0.00011720305718502841 0.047926875686153766 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.06036667721248321 -0.00023548322175760144 7.420354775351361e-06 0.05595946341324547 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.08096707784035696 -0.00010600095651301066 1.708025716897684e-05 0.06085773691213261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.0782951910241315 -8.52560157554049e-05 0.0001806943153162765 0.05972144644100502 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.08196583701084306 -6.450017772492109e-05 1.719850337685113e-05 0.07207716695051965 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.08776418352441417 -0.00026047200519280694 1.0417034036887868e-05 0.08161918266677984 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.09314879313568557 -0.0004311584585386598 0.00025793891132754775 0.08640364441281527 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.09973438841292875 -0.0002333450863273038 1.7033900373206155e-05 0.10257374715807764 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.09804215727757795 -0.0006812555483168514 0.0007430644060287729 0.10990797858865554 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.0952182813540773 -0.0007696129162871224 5.9771919303409285e-06 0.110657441385607 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.10295641374333683 -9.241339302297962e-05 0.0008045423577940586 0.11376501952432441 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.1104096307655909 -0.0005010989824572277 0.00022801766726340608 0.12042914446561415 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.11427879827977348 -1.1152127640275134e-06 0.00046288253793838233 0.12950727092622133 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.1307860149217483 -0.0006659597226087202 6.853878489277858e-05 0.1293737737568421 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.14047784506362773 -0.00040693433902764517 0.0008962078544551609 0.11711594203244706 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.150817414924623 -0.00039017830452337183 0.0001521631015434563 0.1266039864233671 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.16596736176737656 -0.00027824589872127366 0.00018497058016004217 0.1377902506643908 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.17344221708429913 -0.000143343368959443 0.0012719253147835824 0.14802048326619832 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.1823943835803145 -0.0001091075871478522 1.6143022712194766e-05 0.16299426282115945 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.1867187251987484 -0.0008932969644271829 0.0008137641983757272 0.1644826419011966 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
