% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=181549, Mon Jan 27 17:44:44 2020
1 12 -0.015935636654234985 -0.00030189166013714854 0.0001311304181606518 0.030047291484626256 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.02174889146527052 -0.00016299533571120195 1.2715232634550119e-05 0.031201894111033912 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.025934493870083418 -3.37507277473231e-05 0.0015151261771042996 0.043193025693211616 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.03400773795334826 -0.00018971501920381814 0.00010259804480560432 0.05811018291224422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.03764733559756625 -0.0005475780020381842 0.0004896292052056716 0.06885311583461297 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.04349426935683346 -0.00020243862504728258 0.0011015907025864607 0.07374147563745102 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.046535168675224885 -0.0009262033727309127 0.00022290896789182096 0.09696574670419465 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.0618617983459641 -0.0003369477407923385 0.0003677887446040588 0.10379854292645144 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.06071384593118321 -0.0010108335808045284 0.0013671279633832953 0.10067407253589696 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.06454598564684229 -0.0001432317157485433 0.0018017507431185129 0.13045405494173282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.06208062837023293 -0.0003514793339296159 0.00020411621434119782 0.15301845304645437 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.06184128698878494 -0.001976394896046093 0.0006473511371492078 0.1652537537274298 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.06772440337487533 -0.0019166480218298818 0.00022688301236210823 0.16727028007122705 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.0699963955873009 -0.0007371401283951486 0.0002525323950350208 0.1871030685609719 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.07825943907515581 -0.0008894636768679217 0.002889121934071012 0.19375914185909876 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.08851297676886744 -0.0007523193279164449 0.000662181757886801 0.19799663558370356 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.08266063281344635 -0.0009982953140126624 0.0017892940377742484 0.20187389425031552 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.08236969405657096 -0.00038816753048620046 0.00021985648026896665 0.19351366547190016 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.08272211488886311 -0.0017119060734430338 0.00027662958542938056 0.18167997081659626 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.08639919031823798 -0.0011624778253102588 0.0001290505623224937 0.18406687460934135 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.09668419873801656 -0.0013167261444697246 0.0004537784042707322 0.19911181657846092 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.10015775828515484 -0.00018186321107845624 2.812273148210044e-05 0.19608527603284331 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.10631819593018799 -0.0007936071164256175 0.00017453109125311584 0.2025878914617762 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.10566398131440187 -0.0008583369969379557 5.986519276157358e-05 0.18590164597958372 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
