% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=251956, Mon Jan 27 17:44:44 2020
1 12 -0.031218944341729282 -0.0001531845052440224 7.51303260214122e-05 0.03228083998559457 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.03800575495719414 -3.379476766813872e-05 0.0003231759826895247 0.03607555678073379 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.047665651414428564 -0.0002557352575394107 9.383831092844147e-05 0.04144438569804632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.04371601662593244 -2.7435952586641865e-05 0.00031400659172571425 0.045522122320741536 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.057820770164232746 -0.0004992371035931071 0.00022300538762645903 0.049637910750895034 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.05852040170905666 -0.0008168815683503535 0.0003357482344777744 0.06279128902723576 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.06887643661813328 -0.00010142217403737242 0.00011622588968029171 0.08008761253120976 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.06313634773413279 -0.0011020221796192824 0.0002668416003682114 0.08837015683600838 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.07379509180879366 -0.00026062101593067534 0.00033086537886199653 0.09700737744778394 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.080351555860467 -0.00016280344239688388 5.947362939787191e-05 0.0999340291493055 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.10589149117576929 -0.00022513681247749999 0.0002740176404254649 0.12120099153982825 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.11053229192199762 -0.0005000423094732228 0.00033905800429182974 0.11552319127101197 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.11642639308371767 -0.0012698213827606448 0.0009149474589847284 0.12253465650711738 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.11545258306746818 -0.0001899329186722292 1.3496929384510929e-05 0.11222152734297414 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.11733948941818899 -0.0005867329462910979 0.0003276694998967625 0.128305853009022 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.11462229850403088 -0.0007104626802067939 5.9255641336702266e-05 0.1345794836924525 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.11897603427056401 -0.0015875361395492333 0.0002575363825129285 0.14119995902119442 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.11255475584628302 -4.160512408196427e-06 0.0008743181439195434 0.14315189715386567 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.11305478895248261 -3.572439956697882e-05 0.0009004798674325121 0.13364528002100687 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.11114159247289312 -0.0004220385377885293 0.00090839546085493 0.1441463067927952 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.11675250042365258 -0.0006044239589084236 0.0015120936911347637 0.1429897586191622 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.11203788520151094 -0.0007587007157885788 0.0002995622597319412 0.12946987253155667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.11570858263326986 -0.0006360840633432276 0.00019572834376873727 0.1290354547292208 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.11610582848733007 -0.0010554158232707759 0.0012394387891592705 0.1326311167094541 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.10744026558356366 -0.0005968593887401742 0.00026982003583731536 0.1293512817996007 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.11970219443470997 -0.0007611123841359014 0.00033413022661032645 0.13346396606689026 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.12500841629081555 -4.279243874556161e-05 4.364968699412209e-05 0.1381357980906482 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 336 -0.12827230280555507 -0.0014050005281568661 0.0008663107495967881 0.1419032134667579 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 348 -0.12435459933879575 -0.0002863036454975887 0.0003162046319065411 0.14105062178789107 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 360 -0.12939036294258616 -9.147530422513688e-05 2.6269127141764834e-05 0.14345305997425611 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 372 -0.12522022628909077 -0.0007669425743970162 0.0021351173030329795 0.15006621583798974 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 384 -0.12685240158162406 -0.001318122626801324 0.0035132873761330023 0.14631863546000284 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
33 396 -0.13497998579556494 -0.0007547628262645026 0.0004506009328458945 0.14939877472202331 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
34 408 -0.13923530429381087 -0.0007135197033117585 0.0003288771177601752 0.14218057183286642 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
35 420 -0.13596103897681827 -0.0005629837378286495 0.000596944281958745 0.1490554040860051 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36 432 -0.1363790197881285 -0.001595282621049163 0.0006587795807305725 0.16103268589081526 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
37 444 -0.14945115423723543 -0.00020287010226996953 0.00020561109612123607 0.16389086638467998 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 456 -0.1484120458286846 -0.00033731988622453173 0.0011467465439679032 0.16927695184390665 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
39 468 -0.14244260321805102 -0.001195943118584701 0.0005232185710626314 0.1613934190419995 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
40 480 -0.14518598802869526 -0.0011341561553672801 0.0004635716032711065 0.16026787270624718 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 492 -0.1389329462891267 -0.00024597591067288677 0.000730693480972685 0.15698242393001116 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
42 504 -0.12704447483841 -0.0002510191680530957 0.0002922372154601919 0.16000119342413605 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
43 516 -0.13251803745541507 -1.0302047242855416e-05 0.0001613503613640248 0.15789833247585497 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 528 -0.14947632945094888 -8.032148382423773e-05 0.002132292806410122 0.15203116822487125 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
45 540 -0.14646068730818088 -0.0029568752867481984 0.00020106452697611328 0.14604904926817722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
46 552 -0.1433634295349593 -0.00015577950151578532 0.0012810278424478575 0.1445903096757571 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 564 -0.14401422305024558 -0.00043001006907956145 0.000179323017966057 0.13609928114364 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 576 -0.14323147313914178 -0.00030532425326052035 2.1849674509214948e-05 0.12961653439747148 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
49 588 -0.14875417081952647 -0.00013416293640956323 0.0004176581929711809 0.1397869282095335 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 600 -0.14699307252518168 -0.0003347274912967471 0.0011678016190548941 0.12494313693200215 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
51 612 -0.1429591638476066 -0.00021720560808036478 0.0010330084233233798 0.12186637162292718 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
52 624 -0.13880098881925404 -0.0008081097891414302 0.0005259738778082739 0.12251252915940043 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
53 636 -0.14217513589929154 -0.0025558274108866143 0.004370477348739769 0.12168004187985142 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54 648 -0.14629949288316138 -0.0012371185266383655 0.0001595813683066578 0.1263119103620873 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 660 -0.14812365960779866 -0.00057623877899058 0.0004989495760219496 0.13298539763536163 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56 672 -0.16413366239716595 -0.00011209124579656199 0.0013110032881851626 0.12329939335902856 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
57 684 -0.16514562402663274 -0.0005589554433486782 0.00028360436431435583 0.1207217304422683 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
58 696 -0.16354556731743636 -0.0016035619585038307 0.0015532689983232843 0.12464617452522611 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
59 708 -0.15897693395114812 -0.00014778963581960644 0.0023251844379878457 0.12014166250142332 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
60 720 -0.1697584471379305 -0.0018101037179029719 0.0005402415597551998 0.12686362745346658 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
61 732 -0.17817682913107197 -0.0018152492359559049 0.0005024781167695339 0.13245135322620816 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
62 744 -0.1735483128652573 -2.7805066255921057e-05 0.00010185276990747649 0.137274468532369 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
63 756 -0.1854252402722546 -0.002108832439745036 0.0007131188746752807 0.13408677578402534 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
64 768 -0.1846579095810778 -0.0016084299006878426 0.0012492190440999812 0.13393668201791664 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
65 780 -0.1794814349464741 -0.0018725857149243844 0.0005814268889070803 0.13016052281680326 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
66 792 -0.16880443603293657 -0.0008515802780800409 0.0023221627745257534 0.1241255515315784 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
67 804 -0.15746515193559332 -0.0032294725177503423 0.0009877742863478366 0.12037821698141277 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
68 816 -0.15746540484391522 -0.0023475959577340037 0.0006060492620199136 0.12270120759131882 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
69 828 -0.16169013630519682 -0.00021711365725888242 0.00012880777587379462 0.11976636797469796 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
