% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=289806, Mon Jan 27 17:44:44 2020
1 12 -0.018728230629862553 -0.00011483109485950015 0.00015148731910075028 0.019865731075967674 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.03567877676540665 -4.982461782121163e-05 1.6114060250052525e-05 0.0315858276907472 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.03389823473064778 -0.00016028625501033537 7.473178050572938e-05 0.026289481168381593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.04820342255026715 -6.196776008953181e-05 0.0008144064652993233 0.033530390543224126 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.05752613063174635 -0.0001225691269218173 0.0002526084657774376 0.049373046228714065 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.05454765244835209 -7.184567970735988e-06 0.00017193681952920825 0.05397271997987619 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.05491434489410777 -0.0006508026294852933 3.2211436078317e-05 0.06748778202231899 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.060068971617164284 -0.0011557554078836635 0.000704087084376002 0.0886784584527716 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.07740122487542118 -0.0004887606262056041 0.00033195587348025383 0.11741790863317317 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.07448993153332649 -0.0003125271936312792 0.0007027106657449582 0.118949443815941 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.07554451011087208 -0.00026762256271061277 0.0013202634336685463 0.13210316024228222 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.08025343628667125 -0.0015912918261311128 0.0003651279069709843 0.13949981788159818 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.08540535912195579 -0.00019073246942349654 0.00015368809973534525 0.1528673101782304 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.08568069780482068 -0.0003440327034202487 0.00019066472141030685 0.1565907857803633 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.09667049297911826 -0.00072381045406609 0.00041340750468742095 0.15824538667018748 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.10390500773193327 -0.00018874059729470714 0.0023851150124796355 0.15901613639011047 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.12217771360981676 -0.00012496122294015555 0.0004204138616102298 0.15772700587259336 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.12148642954073179 -0.0014226913257780892 6.307081796039189e-05 0.16690160804959314 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.12434181099588168 -0.0016867511634806164 0.00018761763295655528 0.17223774265672215 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.14979607259190272 -1.6167452045896793e-06 0.0002766646396567562 0.18638524807684542 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.17498049993671108 -0.00014375361040006192 0.0008067980705970102 0.1927369230242024 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.18219227802822913 -0.0013252889160810903 0.0007071223435938257 0.18996406028770396 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.1860992602249102 -0.0001590147787747075 0.000864998352405953 0.1863369278456313 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.19520260772954495 -0.0010126547291477803 0.0008834380188988133 0.19272093886720743 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.19892092752529353 -0.00021285323496850469 5.689194720422492e-05 0.20681489749396934 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.19612537020711449 -0.0002141570584680331 0.000335079919555816 0.2054012520663573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.19965456283382954 -0.00042646824680885997 9.125615131928885e-05 0.20487960489668358 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
